X,Y
31.20,0.81
31.20,0.81
-113.38,-17.49
-113.38,-17.49
-113.38,-17.49
-113.38,-17.49
173.10,5.34
173.10,5.34
173.10,5.34
173.10,5.34
11.53,27.08
11.53,27.08
11.53,27.08
167.25,30.18
147.19,7.76
147.19,7.76
147.19,7.76
43.46,-13.41
43.46,-13.41
43.46,-13.41
43.46,-13.41
-9.46,-42.71
-9.46,-42.71
-9.46,-42.71
-9.46,-42.71
-4.93,-20.65
-4.93,-20.65
-4.93,-20.65
-4.93,-20.65
-27.64,-30.16
-27.64,-30.16
-27.64,-30.16
-27.64,-30.16
-140.59,-4.68
-140.59,-4.68
-140.59,-4.68
-140.59,-4.68
128.52,-7.14
128.52,-7.14
128.52,-7.14
-8.09,7.84
-8.09,7.84
-8.09,7.84
-8.09,7.84
130.57,21.87
130.57,21.87
130.57,21.87
130.57,21.87
39.47,-4.41
39.47,-4.41
39.47,-4.41
39.47,-4.41
-28.42,-26.47
-28.42,-26.47
-28.42,-26.47
-28.42,-26.47
-35.48,-7.34
-35.48,-7.34
-35.48,-7.34
-35.48,-7.34
-5.89,-32.71
-5.89,-32.71
-5.89,-32.71
-5.89,-32.71
-132.52,7.98
-132.52,7.98
-132.52,7.98
155.88,1.47
156.15,1.48
156.15,1.48
156.15,1.48
-15.26,60.26
-15.26,60.26
-15.26,60.26
-15.26,60.26
140.16,37.24
140.16,37.24
140.16,37.24
140.16,37.24
30.28,2.04
30.28,2.04
30.28,2.04
30.28,2.04
-35.59,0.09
-35.59,0.09
-35.59,0.09
-35.59,0.09
-34.79,-12.66
-34.79,-12.66
-34.79,-12.66
-18.90,3.71
-18.90,3.71
-18.90,3.71
-18.90,3.71
-138.26,19.68
-138.26,19.68
-138.26,19.68
-138.26,19.68
146.53,23.80
146.53,23.80
146.53,23.80
146.53,23.80
44.66,4.12
44.66,4.12
44.66,4.12
44.66,4.12
133.58,24.48
133.58,24.48
133.58,24.48
39.32,21.25
34.89,32.54
34.89,32.54
34.89,32.54
-38.05,9.03
-38.05,9.03
-38.05,9.03
-38.05,9.03
-30.59,-17.57
-30.59,-17.57
-30.59,-17.57
-30.59,-17.57
17.78,-36.69
17.78,-36.69
17.78,-36.69
17.78,-36.69
-135.13,12.22
-135.13,12.22
-135.13,12.22
-135.13,12.22
134.32,-5.67
134.32,-5.67
134.32,-5.67
37.42,42.96
29.62,48.24
29.62,48.24
29.62,48.24
27.64,25.50
27.64,25.50
27.64,25.50
27.64,25.50
43.04,17.45
43.04,17.45
43.04,17.45
43.04,17.45
-31.63,-31.40
-31.63,-31.40
-31.63,-31.40
-31.63,-31.40
-12.15,-36.29
-12.15,-36.29
-12.15,-36.29
-12.15,-36.29
-52.30,-25.97
-52.30,-25.97
-52.30,-25.97
-142.35,-19.76
-134.97,-5.97
-134.97,-5.97
-134.97,-5.97
124.41,-26.60
124.41,-26.60
124.41,-26.60
124.41,-26.60
2.90,-13.46
2.90,-13.46
2.90,-13.46
2.90,-13.46
71.74,-9.63
71.74,-9.63
71.74,-9.63
71.74,-9.63
40.98,14.84
40.98,14.84
40.98,14.84
40.98,14.84
-30.43,-29.33
-30.43,-29.33
-30.43,-29.33
-30.43,-29.33
-39.54,7.95
-39.54,7.95
-39.54,7.95
-13.31,-36.61
-13.21,-36.63
-13.21,-36.63
-13.21,-36.63
-135.18,-4.60
-135.18,-4.60
-135.18,-4.60
-135.18,-4.60
137.79,15.27
137.79,15.27
137.79,15.27
137.79,15.27
162.40,46.07
162.40,46.07
162.40,46.07
22.57,66.08
78.22,9.08
78.22,9.08
78.22,9.08
39.42,17.46
39.42,17.46
39.42,17.46
39.42,17.46
-19.47,-30.52
-19.47,-30.52
-19.47,-30.52
-19.47,-30.52
-28.97,14.41
-28.97,14.41
-28.97,14.41
-28.97,14.41
-80.29,9.40
-80.29,9.40
-80.29,9.40
-80.29,9.40
-138.76,21.22
-138.76,21.22
-138.76,21.22
-61.19,28.76
74.65,15.20
74.65,15.20
74.65,15.20
81.23,-2.48
81.23,-2.48
81.23,-2.48
81.23,-2.48
46.53,33.32
46.53,33.32
46.53,33.32
46.53,33.32
-4.84,40.55
-4.84,40.55
-4.84,40.55
-4.84,40.55
-37.05,-0.36
-37.05,-0.36
-37.05,-0.36
-37.05,-0.36
-0.67,3.82
-0.67,3.82
-0.67,3.82
-0.67,3.82
-149.63,-6.90
-149.63,-6.90
-149.63,-6.90
-149.63,-6.90
-169.67,-11.65
-169.67,-11.65
-169.67,-11.65
54.35,22.48
54.29,22.52
54.29,22.52
54.29,22.52
139.46,46.63
139.46,46.63
139.46,46.63
139.46,46.63
43.77,-11.98
43.77,-11.98
43.77,-11.98
43.77,-11.98
-24.11,-25.90
-24.11,-25.90
-24.11,-25.90
-24.11,-25.90
-10.41,-33.37
-10.41,-33.37
-10.41,-33.37
-23.52,-41.76
-23.66,-41.70
-23.66,-41.70
-23.66,-41.70
-132.46,-4.90
-132.46,-4.90
-132.46,-4.90
-132.46,-4.90
74.10,14.09
74.10,14.09
74.10,14.09
74.10,14.09
-33.45,52.38
-33.45,52.38
-33.45,52.38
-33.45,52.38
179.25,-74.40
179.25,-74.40
179.25,-74.40
0.21,-22.09
37.19,-17.29
37.19,-17.29
37.19,-17.29
-32.81,-33.74
-32.81,-33.74
-32.81,-33.74
-32.81,-33.74
-2.68,-5.59
-2.68,-5.59
-2.68,-5.59
-2.68,-5.59
-31.47,-43.09
-31.47,-43.09
-31.47,-43.09
-31.47,-43.09
-135.03,-1.83
-135.03,-1.83
-135.03,-1.83
-135.03,-1.83
127.22,37.07
127.22,37.07
127.22,37.07
140.62,28.70
168.34,-6.76
168.34,-6.76
168.34,-6.76
37.86,23.90
37.86,23.90
37.86,23.90
37.86,23.90
-3.61,12.79
-3.61,12.79
-3.61,12.79
-3.61,12.79
-42.88,-15.79
-42.88,-15.79
-42.88,-15.79
-42.88,-15.79
-9.92,-7.37
-9.92,-7.37
-9.92,-7.37
-9.92,-7.37
-143.00,-36.17
-143.00,-36.17
-143.00,-36.17
-143.00,-36.17
-169.45,3.95
-169.45,3.95
-169.45,3.95
-13.84,54.12
39.91,39.75
39.91,39.75
39.91,39.75
135.77,20.08
135.77,20.08
135.77,20.08
135.77,20.08
44.68,10.23
44.68,10.23
44.68,10.23
44.68,10.23
1.23,-2.25
1.23,-2.25
1.23,-2.25
1.23,-2.25
-19.19,-31.45
-19.19,-31.45
-19.19,-31.45
-19.19,-31.45
31.75,-4.57
31.75,-4.57
31.75,-4.57
31.75,-4.57
-137.21,6.61
-137.21,6.61
-137.21,6.61
-133.32,-8.58
162.63,-11.98
162.63,-11.98
162.63,-11.98
7.36,36.52
7.36,36.52
7.36,36.52
7.36,36.52
112.05,-14.07
112.05,-14.07
112.05,-14.07
112.05,-14.07
44.58,-6.96
44.58,-6.96
44.58,-6.96
44.58,-6.96
-25.72,-19.29
-25.72,-19.29
-25.72,-19.29
-25.72,-19.29
-38.33,-14.67
-38.33,-14.67
-38.33,-14.67
-23.71,-36.35
-23.71,-36.35
-23.71,-36.35
-23.71,-36.35
-141.19,-16.98
-141.19,-16.98
-141.19,-16.98
-141.19,-16.98
148.54,28.03
148.54,28.03
148.54,28.03
148.54,28.03
-178.31,68.29
-178.31,68.29
-178.31,68.29
170.64,75.12
170.64,75.12
170.64,75.12
170.64,75.12
32.88,17.13
32.88,17.13
32.88,17.13
32.88,17.13
-20.20,-30.56
-20.20,-30.56
-20.20,-30.56
-20.20,-30.56
-33.04,-7.65
-33.04,-7.65
-33.04,-7.65
-33.04,-7.65
7.65,-37.51
7.65,-37.51
7.65,-37.51
175.77,-19.72
-142.53,0.53
-142.53,0.53
-142.53,0.53
147.26,23.39
147.26,23.39
147.26,23.39
147.26,23.39
-7.73,39.07
-7.73,39.07
-7.73,39.07
-7.73,39.07
133.25,30.73
133.25,30.73
133.25,30.73
133.25,30.73
42.85,-2.71
42.85,-2.71
42.85,-2.71
42.85,-2.71
-8.85,-20.71
-8.85,-20.71
-8.85,-20.71
-7.46,-17.37
7.57,10.78
7.57,10.78
7.57,10.78
-6.20,-8.60
-6.36,-8.60
-6.36,-8.60
-6.36,-8.60
-158.93,29.73
-159.09,29.77
-159.09,29.77
-159.09,29.77
155.12,10.05
155.12,10.05
155.12,10.05
155.12,10.05
11.32,44.41
11.32,44.41
11.32,44.41
11.32,44.41
-179.57,33.05
-179.57,33.05
-179.57,33.05
-0.29,-30.63
40.73,-22.65
40.73,-22.65
40.73,-22.65
-18.12,-1.49
-18.12,-1.49
-18.12,-1.49
-18.12,-1.49
-23.04,-33.74
-23.04,-33.74
-23.04,-33.74
-23.04,-33.74
-11.81,-52.92
-11.81,-52.92
-11.81,-52.92
-11.81,-52.92
-139.22,-10.34
-139.22,-10.34
-139.22,-10.34
-128.45,-12.43
145.69,-1.42
145.69,-1.42
145.69,-1.42
32.93,28.69
32.93,28.69
32.93,28.69
32.93,28.69
-179.18,32.09
-179.18,32.09
-179.18,32.09
-179.18,32.09
41.40,5.94
41.40,5.94
41.40,5.94
41.40,5.94
-29.80,-17.25
-29.80,-17.25
-29.80,-17.25
-29.80,-17.25
-22.49,-20.42
-22.49,-20.42
-22.49,-20.42
-21.47,-27.74
-25.78,-26.77
-25.78,-26.77
-25.78,-26.77
-130.95,1.81
-130.95,1.81
-130.95,1.81
-130.95,1.81
176.11,-15.42
176.11,-15.42
176.11,-15.42
176.11,-15.42
21.35,67.66
21.35,67.66
21.35,67.66
21.35,67.66
144.15,28.49
144.15,28.49
144.15,28.49
43.76,-12.77
43.76,-12.77
43.76,-12.77
43.76,-12.77
5.05,9.77
5.05,9.77
5.05,9.77
5.05,9.77
-30.45,-30.17
-30.45,-30.17
-30.45,-30.17
-30.45,-30.17
-2.87,10.86
-2.87,10.86
-2.87,10.86
-2.87,10.86
-152.19,-21.49
-152.19,-21.49
-152.19,-21.49
-152.19,-21.49
-164.69,-4.11
-164.69,-4.11
-164.69,-4.11
-17.33,-4.64
31.34,32.94
31.34,32.94
31.34,32.94
117.46,14.88
117.46,14.88
117.46,14.88
117.46,14.88
40.03,26.59
40.03,26.59
40.03,26.59
40.03,26.59
-13.53,20.28
-13.53,20.28
-13.53,20.28
-13.53,20.28
-35.93,-21.86
-35.93,-21.86
-35.93,-21.86
-35.93,-21.86
-20.32,-2.32
-20.32,-2.32
-20.32,-2.32
-144.23,-54.13
-130.24,-40.18
-130.24,-40.18
-130.24,-40.18
-152.85,5.38
-152.85,5.38
-152.85,5.38
-152.85,5.38
42.97,10.27
42.97,10.27
42.97,10.27
42.97,10.27
120.54,14.78
120.54,14.78
120.54,14.78
120.54,14.78
50.04,6.76
50.04,6.76
50.04,6.76
43.86,6.11
20.32,-11.51
20.32,-11.51
20.32,-11.51
-31.50,-35.30
-31.50,-35.30
-31.50,-35.30
-31.50,-35.30
-25.99,5.43
-25.99,5.43
-25.99,5.43
-25.99,5.43
-123.93,-26.92
-123.93,-26.92
-123.93,-26.92
-123.93,-26.92
-139.25,-11.65
-139.25,-11.65
-139.25,-11.65
-43.92,-12.39
29.49,11.05
29.49,11.05
29.49,11.05
-25.14,-23.49
-25.14,-23.49
-25.14,-23.49
-25.14,-23.49
39.22,29.52
39.22,29.52
39.22,29.52
39.22,29.52
25.65,1.11
25.65,1.11
25.65,1.11
25.65,1.11
-40.89,-21.21
-40.89,-21.21
-40.89,-21.21
-40.89,-21.21
5.01,-23.73
5.01,-23.73
5.01,-23.73
5.01,-23.73
-146.62,-45.21
-146.62,-45.21
-146.62,-45.21
-148.73,25.82
-148.73,25.82
-148.73,25.82
-148.73,25.82
37.12,39.87
37.12,39.87
37.12,39.87
37.12,39.87
115.20,-8.18
115.20,-8.18
115.20,-8.18
115.20,-8.18
41.52,41.74
41.52,41.74
41.52,41.74
41.52,41.74
4.10,8.45
4.10,8.45
4.10,8.45
4.10,8.45
-42.33,-13.59
-42.33,-13.59
-42.33,-13.59
-42.33,-13.59
28.32,1.98
28.32,1.98
28.32,1.98
-129.48,-32.98
-129.48,-32.98
-129.48,-32.98
-129.48,-32.98
-146.90,7.00
-146.90,7.00
-146.90,7.00
-146.90,7.00
31.30,21.72
31.30,21.72
31.30,21.72
31.30,21.72
146.79,-10.55
146.79,-10.55
146.79,-10.55
43.24,-13.24
48.18,14.00
48.18,14.00
48.18,14.00
13.68,-6.41
13.68,-6.41
13.68,-6.41
13.68,-6.41
-26.90,-37.63
-26.90,-37.63
-26.90,-37.63
-26.90,-37.63
-9.34,-2.44
-9.34,-2.44
-9.34,-2.44
-9.34,-2.44
-131.37,-40.19
-131.37,-40.19
-131.37,-40.19
-131.37,-40.19
-143.10,-0.54
-143.10,-0.54
-143.10,-0.54
-143.10,-0.54
33.10,51.45
33.10,51.45
33.10,51.45
149.70,46.27
137.22,13.26
137.22,13.26
137.22,13.26
41.21,21.14
41.21,21.14
41.21,21.14
41.21,21.14
31.69,-1.62
31.69,-1.62
31.69,-1.62
31.69,-1.62
-33.25,7.08
-33.25,7.08
-33.25,7.08
-33.25,7.08
16.57,3.01
16.57,3.01
16.57,3.01
16.57,3.01
-24.88,-57.74
-24.88,-57.74
-24.88,-57.74
-24.88,-57.74
-146.61,24.85
-146.61,24.85
-146.61,24.85
103.63,4.27
103.63,4.27
103.63,4.27
103.63,4.27
156.22,-61.74
156.22,-61.74
156.22,-61.74
156.22,-61.74
72.91,15.34
72.91,15.34
72.91,15.34
72.91,15.34
38.31,-0.62
38.31,-0.62
38.31,-0.62
38.31,-0.62
-37.53,-19.73
-37.53,-19.73
-37.53,-19.73
-39.80,-8.50
-37.06,-8.58
-37.06,-8.58
-37.06,-8.58
-39.06,-36.74
-39.06,-36.74
-39.06,-36.74
-39.06,-36.74
-136.44,-12.96
-136.44,-12.96
-136.44,-12.96
-136.44,-12.96
133.81,25.73
133.81,25.73
133.81,25.73
133.81,25.73
2.35,39.75
2.35,39.75
2.35,39.75
2.35,39.75
79.33,-5.95
79.33,-5.95
79.33,-5.95
42.38,8.09
44.47,7.82
44.47,7.82
44.47,7.82
